time,speed,speed_est,motor_angle,current,duty,state
0.872000,47.804535,51.572186,1.437094,0.629780,0.215617,1
0.873000,47.655113,51.056465,1.484749,0.657247,0.215617,1
0.874000,47.778275,50.545902,1.532528,1.199423,0.228549,1
0.875000,47.889938,50.040443,1.580418,1.178896,0.228549,1
0.876000,47.991180,49.540039,1.628409,1.160285,0.228549,1
0.877000,48.082973,49.044640,1.676492,1.143412,0.228549,1
0.878000,48.166199,48.554195,1.724658,1.128112,0.228549,1
0.879000,48.241657,48.068653,1.772900,1.114242,0.228549,1
0.880000,48.310074,47.587967,1.821210,1.101665,0.228549,1
0.881000,48.372105,47.112087,1.869582,1.090263,0.228549,1
0.882000,48.428345,46.640968,1.918010,1.079924,0.228549,1
0.883000,48.751640,46.174561,1.966762,1.615155,0.242164,1
0.884000,49.044762,45.712814,2.015806,1.561273,0.242164,1
0.885000,49.310524,45.255688,2.065117,1.512419,0.242164,1
0.886000,49.551483,44.803131,2.114668,1.468125,0.242164,1
0.887000,49.769951,54.827072,2.164438,1.427966,0.242164,1
0.888000,49.968029,54.278801,2.214406,1.391555,0.242164,1
0.889000,50.147621,53.736015,2.264554,1.358542,0.242164,1
0.890000,50.310448,53.198654,2.314864,1.328609,0.242164,1
0.891000,50.458080,52.666668,2.365322,1.301471,0.242164,1
0.892000,50.245998,52.140003,2.415568,0.585001,0.224867,1
0.893000,50.053711,51.618603,2.465622,0.620348,0.224867,1
0.894000,49.879372,51.102417,2.515501,0.652396,0.224867,1
0.895000,49.721302,50.591393,2.565223,0.681452,0.224867,1
0.896000,49.577988,50.085480,2.614800,0.707797,0.224867,1
0.897000,49.448048,49.584625,2.664248,0.731683,0.224867,1
0.898000,49.330238,49.088779,2.713579,0.753340,0.224867,1
0.899000,49.223423,48.597893,2.762802,0.772974,0.224867,1
0.900000,49.126575,48.111916,2.811929,0.790777,0.224867,1
0.901000,49.306519,47.630798,2.861235,1.342417,0.238255,1
0.902000,49.469666,47.154491,2.910705,1.312427,0.238255,1
0.903000,49.617588,46.682945,2.960323,1.285236,0.238255,1
0.904000,49.751701,46.216118,3.010074,1.260582,0.238255,1
0.905000,49.873299,45.753956,3.059948,1.238230,0.238255,1
0.906000,49.983547,45.296417,3.109931,1.217964,0.238255,1
0.907000,50.083508,44.843452,3.160015,1.199589,0.238255,1
0.908000,50.174137,54.866997,3.210189,1.182929,0.238255,1
0.909000,50.256310,54.318329,3.260445,1.167824,0.238255,1
0.910000,49.961411,53.775146,3.310406,0.415331,0.219785,1
0.911000,49.694038,53.237396,3.360101,0.464481,0.219785,1
0.912000,49.451618,52.705021,3.409552,0.509043,0.219785,1
0.913000,49.231827,52.177971,3.458784,0.549446,0.219785,1
0.914000,49.032547,51.656193,3.507816,0.586077,0.219785,1
0.915000,48.851868,51.139633,3.556668,0.619291,0.219785,1
0.916000,48.688053,50.628239,3.605356,0.649405,0.219785,1
0.917000,48.539524,50.121956,3.653896,0.676707,0.219785,1
0.918000,48.404861,49.620735,3.702301,0.701462,0.219785,1
0.919000,48.545845,49.124527,3.750847,1.250065,0.232939,1
0.920000,48.673672,48.633282,3.799520,1.226567,0.232939,1
0.921000,48.789566,48.146950,3.848310,1.205263,0.232939,1
0.922000,48.894646,47.665482,3.897204,1.185947,0.232939,1
0.923000,48.989918,47.188828,3.946194,1.168434,0.232939,1
0.924000,49.076298,46.716938,3.995271,1.152555,0.232939,1
0.925000,49.154613,46.249767,4.044425,1.138159,0.232939,1
0.926000,49.225620,45.787270,4.093651,1.125106,0.232939,1
0.927000,49.290001,45.329399,4.142941,1.113272,0.232939,1
0.928000,49.624733,44.876106,4.192566,1.655266,0.246757,1
0.929000,49.928226,54.899323,4.242495,1.599478,0.246757,1
0.930000,50.203392,54.350330,4.292698,1.548896,0.246757,1
0.931000,50.452877,53.806828,4.343151,1.503034,0.246757,1
0.932000,50.679077,53.268761,4.393830,1.461454,0.246757,1
0.933000,50.884163,52.736073,4.444714,1.423754,0.246757,1
0.934000,51.070107,52.208714,4.495784,1.389573,0.246757,1
0.935000,51.238697,51.686626,4.547023,1.358582,0.246757,1
0.936000,51.391552,51.169762,4.598414,1.330484,0.246757,1
0.937000,51.206650,50.658066,4.649621,0.658024,0.230582,1
0.938000,51.039005,50.151485,4.700660,0.688841,0.230582,1
0.939000,50.887005,49.649971,4.751547,0.716782,0.230582,1
0.940000,50.749191,49.153473,4.802297,0.742115,0.230582,1
0.941000,50.624241,48.661938,4.852921,0.765084,0.230582,1
0.942000,50.510952,48.175320,4.903432,0.785909,0.230582,1
0.943000,50.408237,47.693565,4.953840,0.804791,0.230582,1
0.944000,50.315109,47.216629,5.004155,0.821910,0.230582,1
0.945000,50.230675,46.744465,5.054386,0.837432,0.230582,1
0.946000,50.426102,46.277020,5.104812,1.395469,0.244181,1
0.947000,50.603291,45.814251,5.155415,1.362898,0.244181,1
0.948000,50.763939,45.356110,5.206179,1.333366,0.244181,1
0.949000,50.909595,44.902550,5.257089,1.306591,0.244181,1
0.950000,51.041656,54.925499,5.308130,1.282315,0.244181,1
0.951000,51.161392,54.376244,5.359292,1.260305,0.244181,1
0.952000,51.269951,53.832481,5.410562,1.240349,0.244181,1
0.953000,51.368378,53.294159,5.461930,1.222256,0.244181,1
0.954000,51.457619,52.761219,5.513387,1.205851,0.244181,1
0.955000,51.192307,52.233608,5.564579,0.498527,0.226870,1
0.956000,50.951756,51.711273,5.615531,0.542746,0.226870,1
0.957000,50.733658,51.194160,5.666265,0.582837,0.226870,1
0.958000,50.535915,50.682220,5.716801,0.619187,0.226870,1
0.959000,50.356628,50.175400,5.767158,0.652144,0.226870,1
0.960000,50.194073,49.673645,5.817352,0.682025,0.226870,1
0.961000,50.046692,49.176910,5.867399,0.709118,0.226870,1
0.962000,49.913067,48.685143,5.917312,0.733681,0.226870,1
0.963000,49.791912,48.198292,5.967103,0.755952,0.226870,1
0.964000,49.949547,47.716309,6.017053,1.311108,0.240244,1
0.965000,50.092468,47.239147,6.067146,1.284836,0.240244,1
0.966000,50.222050,46.766758,6.117368,1.261016,0.240244,1
0.967000,50.339539,46.299091,6.167707,1.239419,0.240244,1
0.968000,50.446060,45.836102,6.218153,1.219837,0.240244,1
0.969000,50.542641,45.377743,6.268696,1.202083,0.240244,1
0.970000,50.630207,44.923965,0.036141,1.185987,0.240244,1
0.971000,50.709602,54.946701,0.086851,1.171393,0.240244,1
0.972000,50.781586,54.397236,0.137632,1.158159,0.240244,1
0.973000,50.477207,53.853264,0.188109,0.406876,0.221762,1
0.974000,50.201237,53.314732,0.238311,0.457606,0.221762,1
0.975000,49.951023,52.781586,0.288262,0.503601,0.221762,1
0.976000,49.724163,52.253769,0.337986,0.545304,0.221762,1
0.977000,49.518478,51.731232,0.387504,0.583114,0.221762,1
0.978000,49.331989,51.213921,0.436836,0.617394,0.221762,1
0.979000,49.162907,50.701782,0.485999,0.648476,0.221762,1
0.980000,49.009605,50.194763,0.535009,0.676657,0.221762,1
0.981000,48.870613,49.692818,0.583879,0.702207,0.221762,1
0.982000,49.007450,49.195889,0.632887,1.251085,0.234905,1
0.983000,49.131516,48.703930,0.682018,1.228279,0.234905,1
0.984000,49.243999,48.216892,0.731262,1.207601,0.234905,1
0.985000,49.345985,47.734722,0.780608,1.188854,0.234905,1
0.986000,49.438454,47.257374,0.830047,1.171857,0.234905,1
0.987000,49.522293,46.784801,0.879569,1.156445,0.234905,1
0.988000,49.598305,46.316956,0.929167,1.142472,0.234905,1
0.989000,49.667225,45.853786,0.978835,1.129803,0.234905,1
0.990000,49.729710,45.395248,1.028564,1.118317,0.234905,1
0.991000,50.062523,44.941296,1.078627,1.660220,0.248713,1
0.992000,50.364273,54.963860,1.128991,1.604751,0.248713,1
0.993000,50.637859,54.414223,1.179629,1.554459,0.248713,1
0.994000,50.885910,53.870083,1.230515,1.508861,0.248713,1
0.995000,51.110809,53.331383,1.281626,1.467520,0.248713,1
0.996000,51.314720,52.798069,1.332940,1.430036,0.248713,1
0.997000,51.499599,52.270088,1.384440,1.396051,0.248713,1
0.998000,51.667221,51.747387,1.436107,1.365238,0.248713,1
0.999000,51.819199,51.229912,1.487926,1.337301,0.248713,1
1.000000,51.633316,50.717613,1.539560,0.664616,0.232529,1
